Field_Ormskirk_Sewn.png
53.565374, -2.864489
53.565374, -2.856802
53.561550, -2.864351
53.561494, -2.856949
53.565318, -2.863900
53.564969, -2.859352
53.564668, -2.857970
53.564296, -2.856868
53.562215, -2.859773
53.561624, -2.862760
53.562558, -2.864316
